Lottery Number,Project Name,PHN,Street Name,Boro,NC/Pres,Oversight Agency,Unit Size,Rent,Number of Units,Eligible Household Size,income_min1,income_max1,hh_size2,income_min2,income_max2,hh_size3,income_min3,income_max3,hh_size4,income_min4,income_max4,hh_size5,income_min5,income_max5,hh_size6,income_min6,income_max6,Total Application Count,OPEN APPLICATION PERIOD START,open_year,Project Close,Open Market units 
382,VIA 57 WEST,625,WEST 57 STREET,1,New Construction,HPD,1,2091,12,1,73646,80160,2,73646,91680,,,,,,,,,,,,,64085,8/11/17,2017,8/1/18,
382,VIA 57 WEST,625,WEST 57 STREET,1,New Construction,HPD,2,2089,1,2,73612,76400,3,73612,85900,4,73612,95400,,,,,,,,,,64085,8/11/17,2017,8/1/18,
382,VIA 57 WEST,625,WEST 57 STREET,1,New Construction,HPD,2,2304,1,2,80983,84080,3,80983,94490,4,80983,104940,,,,,,,,,,64085,8/11/17,2017,8/1/18,
382,VIA 57 WEST,625,WEST 57 STREET,1,New Construction,HPD,2,2519,2,2,88354,91680,3,88354,103080,4,88354,114480,,,,,,,,,,64085,8/11/17,2017,8/1/18,
382,VIA 57 WEST,625,WEST 57 STREET,1,New Construction,HPD,3,2902,1,3,102069,103080,4,102069,114480,5,102069,123720,6,102069,132840,,,,,,,64085,8/11/17,2017,8/1/18,
383,ARCHER MERRICK,92-61,165 STREET,4,New Construction,HDC,0,494,5,1,18823,26720,,,,,,,,,,,,,,,,62585,8/16/17,2017,10/16/18,
383,ARCHER MERRICK,92-61,165 STREET,4,New Construction,HDC,0,788,19,1,28903,40080,,,,,,,,,,,,,,,,62585,8/16/17,2017,10/16/18,
383,ARCHER MERRICK,92-61,165 STREET,4,New Construction,HDC,1,532,3,1,20195,26720,2,20195,30560,,,,,,,,,,,,,62585,8/16/17,2017,10/16/18,
383,ARCHER MERRICK,92-61,165 STREET,4,New Construction,HDC,1,847,10,1,30995,40080,2,30995,45840,,,,,,,,,,,,,62585,8/16/17,2017,10/16/18,
383,ARCHER MERRICK,92-61,165 STREET,4,New Construction,HDC,2,647,9,2,24172,30560,3,24172,34360,4,24172,38160,,,,,,,,,,62585,8/16/17,2017,10/16/18,
383,ARCHER MERRICK,92-61,165 STREET,4,New Construction,HDC,2,1025,37,2,37132,45840,3,37132,51540,4,37132,57240,,,,,,,,,,62585,8/16/17,2017,10/16/18,
383,ARCHER MERRICK,92-61,165 STREET,4,New Construction,HDC,3,745,1,3,28115,34360,4,28115,38160,5,28115,41240,6,28115,44280,,,,,,,62585,8/16/17,2017,10/16/18,
383,ARCHER MERRICK,92-61,165 STREET,4,New Construction,HDC,3,1182,4,3,43098,51540,4,43098,57240,5,43098,61860,6,43098,66420,,,,,,,62585,8/16/17,2017,10/16/18,
384,33 Bond Street Apartments Phase II,33,BOND STREET,3,New Construction,HPD,0,613,26,1,22903,26720,,,,,,,,,,,,,,,,75808,8/17/17,2017,STILL IN PROGRESS,
384,33 Bond Street Apartments Phase II,33,BOND STREET,3,New Construction,HPD,0,1949,13,1,68709,80160,,,,,,,,,,,,,,,,75808,8/17/17,2017,STILL IN PROGRESS,
384,33 Bond Street Apartments Phase II,33,BOND STREET,3,New Construction,HPD,1,659,26,1,24549,26720,2,24549,30560,,,,,,,,,,,,,75808,8/17/17,2017,STILL IN PROGRESS,
384,33 Bond Street Apartments Phase II,33,BOND STREET,3,New Construction,HPD,1,2091,13,1,73646,80160,2,73646,91680,,,,,,,,,,,,,75808,8/17/17,2017,STILL IN PROGRESS,
384,33 Bond Street Apartments Phase II,33,BOND STREET,3,New Construction,HPD,2,801,20,2,29452,30560,3,29452,34360,4,29452,38160,,,,,,,,,,75808,8/17/17,2017,STILL IN PROGRESS,
384,33 Bond Street Apartments Phase II,33,BOND STREET,3,New Construction,HPD,2,2519,10,2,88355,91680,3,88355,103080,4,88355,114480,,,,,,,,,,75808,8/17/17,2017,STILL IN PROGRESS,
385,EXCELSIOR II,126,WEST 169 STREET,2,New Construction,HPD,0,670,3,1,24858,33400,,,,,,,,,,,,,,,,51135,8/17/17,2017,10/22/18,
385,EXCELSIOR II,126,WEST 169 STREET,2,New Construction,HPD,1,558,3,1,21086,26720,2,21086,30560,,,,,,,,,,,,,51135,8/17/17,2017,10/22/18,
385,EXCELSIOR II,126,WEST 169 STREET,2,New Construction,HPD,1,720,2,1,26640,33400,2,26640,38200,,,,,,,,,,,,,51135,8/17/17,2017,10/22/18,
385,EXCELSIOR II,126,WEST 169 STREET,2,New Construction,HPD,1,882,11,1,32195,40080,2,32195,45840,,,,,,,,,,,,,51135,8/17/17,2017,10/22/18,
385,EXCELSIOR II,126,WEST 169 STREET,2,New Construction,HPD,2,870,11,2,31818,38200,3,31818,42950,4,31818,47700,,,,,,,,,,51135,8/17/17,2017,10/22/18,
385,EXCELSIOR II,126,WEST 169 STREET,2,New Construction,HPD,2,1065,13,2,38503,45840,3,38503,51540,4,38503,57240,,,,,,,,,,51135,8/17/17,2017,10/22/18,
386,555 Ten Phase 2,551,10 AVENUE,1,New Construction,HPD,0,613,10,1,22903,26720,,,,,,,,,,,,,,,,85078,8/22/17,2017,STILL IN PROGRESS,
386,555 Ten Phase 2,551,10 AVENUE,1,New Construction,HPD,0,1949,4,1,68709,80160,,,,,,,,,,,,,,,,85078,8/22/17,2017,STILL IN PROGRESS,
386,555 Ten Phase 2,551,10 AVENUE,1,New Construction,HPD,1,659,33,1,24549,26720,2,24549,30560,,,,,,,,,,,,,85078,8/22/17,2017,STILL IN PROGRESS,
386,555 Ten Phase 2,551,10 AVENUE,1,New Construction,HPD,1,2091,18,1,73646,80160,2,73646,91680,,,,,,,,,,,,,85078,8/22/17,2017,STILL IN PROGRESS,
386,555 Ten Phase 2,551,10 AVENUE,1,New Construction,HPD,2,790,15,2,29075,30560,3,29075,34360,4,29075,38160,,,,,,,,,,85078,8/22/17,2017,STILL IN PROGRESS,
386,555 Ten Phase 2,551,10 AVENUE,1,New Construction,HPD,2,2519,7,2,88355,91680,3,88355,103080,4,88355,114480,,,,,,,,,,85078,8/22/17,2017,STILL IN PROGRESS,
386,555 Ten Phase 2,551,10 AVENUE,1,New Construction,HPD,3,875,2,3,32572,34360,4,32572,38160,5,32572,41240,6,32572,44280,,,,,,,85078,8/22/17,2017,STILL IN PROGRESS,
386,555 Ten Phase 2,551,10 AVENUE,1,New Construction,HPD,3,2875,1,3,101143,103080,4,101143,114480,5,101143,123720,6,101143,132840,,,,,,,85078,8/22/17,2017,STILL IN PROGRESS,
388,Oceanhill III,1824,PARK PLACE,3,New Construction,HDC,1,558,3,1,21600,26720,2,21600,30560,,,,,,,,,,,,,55056,8/30/17,2017,11/6/18,
388,Oceanhill III,1824,PARK PLACE,3,New Construction,HDC,1,720,4,1,27155,33400,2,27155,38200,,,,,,,,,,,,,55056,8/30/17,2017,11/6/18,
388,Oceanhill III,1824,PARK PLACE,3,New Construction,HDC,1,882,49,1,32709,40080,2,32709,45840,,,,,,,,,,,,,55056,8/30/17,2017,11/6/18,
388,Oceanhill III,1824,PARK PLACE,3,New Construction,HDC,2,676,1,2,25783,30560,3,25783,34360,4,25783,38160,,,,,,,,,,55056,8/30/17,2017,11/6/18,
388,Oceanhill III,1824,PARK PLACE,3,New Construction,HDC,2,870,4,2,32435,38200,3,32435,42950,4,32435,47700,,,,,,,,,,55056,8/30/17,2017,11/6/18,
388,Oceanhill III,1824,PARK PLACE,3,New Construction,HDC,2,1065,29,2,39120,45840,3,39120,51540,4,39120,57240,,,,,,,,,,55056,8/30/17,2017,11/6/18,
388,Oceanhill III,1824,PARK PLACE,3,New Construction,HDC,3,775,2,3,29898,34360,4,29898,38160,5,29898,41240,6,29898,44280,,,,,,,55056,8/30/17,2017,11/6/18,
388,Oceanhill III,1824,PARK PLACE,3,New Construction,HDC,3,1000,5,3,37612,42950,4,37612,47700,5,37612,51550,6,37612,55350,,,,,,,55056,8/30/17,2017,11/6/18,
388,Oceanhill III,1824,PARK PLACE,3,New Construction,HDC,3,1224,10,3,45292,51540,4,45292,57240,5,45292,61860,6,45292,66420,,,,,,,55056,8/30/17,2017,11/6/18,
389,3365 Third Avenue,3365,3 AVENUE,2,New Construction,HPD,0,865,4,1,31543,40080,,,,,,,,,,,,,,,,52893,8/29/17,2017,11/15/18,
389,3365 Third Avenue,3365,3 AVENUE,2,New Construction,HPD,1,929,4,1,33806,40080,2,33806,45840,,,,,,,,,,,,,52893,8/29/17,2017,11/15/18,
389,3365 Third Avenue,3365,3 AVENUE,2,New Construction,HPD,1,1270,1,1,45497,66800,2,45497,76400,,,,,,,,,,,,,52893,8/29/17,2017,11/15/18,
389,3365 Third Avenue,3365,3 AVENUE,2,New Construction,HPD,2,1121,4,2,40423,45840,3,40423,51540,4,40423,57240,,,,,,,,,,52893,8/29/17,2017,11/15/18,
389,3365 Third Avenue,3365,3 AVENUE,2,New Construction,HPD,2,1529,3,2,54411,76400,3,54411,85900,4,54411,95400,,,,,,,,,,52893,8/29/17,2017,11/15/18,
389,3365 Third Avenue,3365,3 AVENUE,2,New Construction,HPD,3,1289,1,3,46766,51540,4,46766,57240,5,46766,61860,6,46766,66420,,,,,,,52893,8/29/17,2017,11/15/18,
389,3365 Third Avenue,3365,3 AVENUE,2,New Construction,HPD,3,1760,3,3,62914,85900,4,62914,95400,5,62914,103100,6,62914,110700,,,,,,,52893,8/29/17,2017,11/15/18,
389,3365 Third Avenue,3365,3 AVENUE,2,New Construction,HPD,4,1442,1,4,52114,57240,5,52114,61860,6,52114,66420,7,52114,70980,8,52114,75600,,,,52893,8/29/17,2017,11/15/18,
389,3365 Third Avenue,3365,3 AVENUE,2,New Construction,HPD,4,1969,1,4,70183,95400,5,70183,103100,6,70183,110700,7,70183,118300,8,70183,126000,,,,52893,8/29/17,2017,11/15/18,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,0,788,3,1,29349,40080,,,,,,,,,,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,0,958,3,1,35178,66800,,,,,,,,,,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,0,1085,1,1,39532,86840,,,,,,,,,,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,1,847,16,1,31509,40080,2,31509,45840,,,,,,,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,1,1208,33,1,43886,66800,2,43886,76400,,,,,,,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,1,1367,10,1,49338,86840,2,49338,99320,,,,,,,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,1,1525,6,1,54755,86840,2,54755,99320,,,,,,,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,2,1025,16,2,37749,45840,3,37749,51540,4,37749,57240,,,,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,2,1458,33,2,52595,76400,3,52595,85900,4,52595,95400,,,,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,2,1649,10,2,59143,99320,3,59143,111670,4,59143,124020,,,,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,2,1838,6,2,65623,99320,3,65623,111670,4,65623,124020,,,,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,3,1182,6,3,43852,51540,4,43852,57240,5,43852,61860,6,43852,66420,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,3,1683,13,3,61029,85900,4,61029,95400,5,61029,103100,6,61029,110700,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,3,1902,4,3,68538,111670,4,68538,124020,5,68538,134030,6,68538,143910,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
390,Crossroads I Plaza,501,SOUTHERN BOULEVARD,2,New Construction,HDC,3,2120,3,3,76012,111670,4,76012,124020,5,76012,134030,6,76012,143910,,,,,,,52529,8/29/17,2017,STILL IN PROGRESS,
391,27 Albany,27,ALBANY AVENUE,3,New Construction,HPD,1,1230,5,1,44126,53440,2,44126,61120,,,,,,,,,,,,,22135,8/30/17,2017,STILL IN PROGRESS,
391,27 Albany,27,ALBANY AVENUE,3,New Construction,HPD,2,1486,7,2,52938,61120,3,52938,68720,4,52938,76320,,,,,,,,,,22135,8/30/17,2017,STILL IN PROGRESS,
392,Hoyt and Horn 210 Livingston Street,210,LIVINGSTON STREET,3,New Construction,HPD,0,947,22,1,34355,40080,,,,,,,,,,,,,,,,69661,8/31/17,2017,STILL IN PROGRESS,
392,Hoyt and Horn 210 Livingston Street,210,LIVINGSTON STREET,3,New Construction,HPD,1,1017,34,1,36823,40080,2,36823,45840,,,,,,,,,,,,,69661,8/31/17,2017,STILL IN PROGRESS,
392,Hoyt and Horn 210 Livingston Street,210,LIVINGSTON STREET,3,New Construction,HPD,2,1230,18,2,44160,45840,3,44160,51540,4,44160,57240,,,,,,,,,,69661,8/31/17,2017,STILL IN PROGRESS,
393,810 Flushing,810,FLUSHING AVENUE,3,New Construction,HPD,1,1039,9,1,35623,40080,2,35623,45840,,,,,,,,,,,,,22480,9/5/17,2017,STILL IN PROGRESS,
394,267 Rogers Avenue,267,ROGERS AVENUE,3,New Construction,HPD,1,931,4,1,31920,40080,2,31920,45840,,,,,,,,,,,,,27313,9/7/17,2017,6/15/18,
394,267 Rogers Avenue,267,ROGERS AVENUE,3,New Construction,HPD,2,1123,27,2,38503,45840,3,38503,51540,4,38503,57240,,,,,,,,,,27313,9/7/17,2017,6/15/18,
394,267 Rogers Avenue,267,ROGERS AVENUE,3,New Construction,HPD,3,1292,2,3,44298,51540,4,44298,57240,5,44298,61680,6,44298,66240,,,,,,,27313,9/7/17,2017,6/15/18,
395,635 Fourth Ave,635,4 AVENUE,3,New Construction,HPD,0,813,8,1,30343,40080,,,,,,,,,,,,,,,,30084,9/11/17,2017,STILL IN PROGRESS,
395,635 Fourth Ave,635,4 AVENUE,3,New Construction,HPD,1,840,7,1,31338,40080,2,31338,45840,,,,,,,,,,,,,30084,9/11/17,2017,STILL IN PROGRESS,
395,635 Fourth Ave,635,4 AVENUE,3,New Construction,HPD,2,1016,4,2,37406,45840,3,37406,51540,4,37406,57240,,,,,,,,,,30084,9/11/17,2017,STILL IN PROGRESS,
397,230 East 124th Street Apts,230,EAST 124 STREET,1,New Construction,HPD,0,867,1,1,29726,40080,,,,,,,,,,,,,,,,32552,9/18/17,2017,2/9/18,
397,230 East 124th Street Apts,230,EAST 124 STREET,1,New Construction,HPD,1,931,2,1,31920,40080,2,31920,45840,,,,,,,,,,,,,32552,9/18/17,2017,2/9/18,
397,230 East 124th Street Apts,230,EAST 124 STREET,1,New Construction,HPD,2,1123,2,2,38503,45840,3,38503,51540,4,38503,57240,,,,,,,,,,32552,9/18/17,2017,2/9/18,
399,PITKIN-BERRIMAN APARTMENTS,2501,PITKIN AVENUE,3,New Construction,HPD,1,558,1,1,21086,26720,2,21086,30560,,,,,,,,,,,,,65167,9/25/17,2017,STILL IN PROGRESS,
399,PITKIN-BERRIMAN APARTMENTS,2501,PITKIN AVENUE,3,New Construction,HPD,1,720,4,1,26640,33400,2,26640,38200,,,,,,,,,,,,,65167,9/25/17,2017,STILL IN PROGRESS,
399,PITKIN-BERRIMAN APARTMENTS,2501,PITKIN AVENUE,3,New Construction,HPD,1,882,16,1,32195,40080,2,32195,45840,,,,,,,,,,,,,65167,9/25/17,2017,STILL IN PROGRESS,
399,PITKIN-BERRIMAN APARTMENTS,2501,PITKIN AVENUE,3,New Construction,HPD,2,676,2,2,25166,30560,3,25166,34360,4,25166,38160,,,,,,,,,,65167,9/25/17,2017,STILL IN PROGRESS,
399,PITKIN-BERRIMAN APARTMENTS,2501,PITKIN AVENUE,3,New Construction,HPD,2,870,4,2,31818,38200,3,31818,42950,4,31818,47700,,,,,,,,,,65167,9/25/17,2017,STILL IN PROGRESS,
399,PITKIN-BERRIMAN APARTMENTS,2501,PITKIN AVENUE,3,New Construction,HPD,2,1065,17,2,38503,45840,3,38503,51540,4,38503,57240,,,,,,,,,,65167,9/25/17,2017,STILL IN PROGRESS,
399,PITKIN-BERRIMAN APARTMENTS,2501,PITKIN AVENUE,3,New Construction,HPD,3,1000,1,3,36858,42950,4,36858,47700,5,36858,51550,6,36858,55350,,,,,,,65167,9/25/17,2017,STILL IN PROGRESS,
399,PITKIN-BERRIMAN APARTMENTS,2501,PITKIN AVENUE,3,New Construction,HPD,3,1224,2,3,44538,51540,4,44538,57240,5,44538,61860,6,44538,66420,,,,,,,65167,9/25/17,2017,STILL IN PROGRESS,
400,BRIQ - 237 Duffield LLC,235,DUFFIELD STREET,3,New Construction,HPD,0,867,1,1,31612,40080,,,,,,,,,,,,,,,,74292,9/26/17,2017,STILL IN PROGRESS,
400,BRIQ - 237 Duffield LLC,235,DUFFIELD STREET,3,New Construction,HPD,1,931,18,1,33875,40080,2,33875,45840,,,,,,,,,,,,,74292,9/26/17,2017,STILL IN PROGRESS,
400,BRIQ - 237 Duffield LLC,235,DUFFIELD STREET,3,New Construction,HPD,2,1123,3,2,40972,45840,3,40972,51540,4,40972,57240,,,,,,,,,,74292,9/26/17,2017,STILL IN PROGRESS,
401,West 29th Street Apartments Phase 2,605,WEST 42 STREET,1,New Construction,HPD,0,613,32,1,22903,26720,,,,,,,,,,,,,,,,90484,9/29/17,2017,STILL IN PROGRESS,
401,West 29th Street Apartments Phase 2,605,WEST 42 STREET,1,New Construction,HPD,0,1948,31,1,68675,80160,,,,,,,,,,,,,,,,90484,9/29/17,2017,STILL IN PROGRESS,
401,West 29th Street Apartments Phase 2,605,WEST 42 STREET,1,New Construction,HPD,1,659,64,1,24549,26720,2,24549,30560,,,,,,,,,,,,,90484,9/29/17,2017,STILL IN PROGRESS,
401,West 29th Street Apartments Phase 2,605,WEST 42 STREET,1,New Construction,HPD,1,2091,23,1,73646,80160,2,73646,91680,,,,,,,,,,,,,90484,9/29/17,2017,STILL IN PROGRESS,
401,West 29th Street Apartments Phase 2,605,WEST 42 STREET,1,New Construction,HPD,2,801,11,2,29452,30560,3,29452,34360,4,29452,38160,,,,,,,,,,90484,9/29/17,2017,STILL IN PROGRESS,
401,West 29th Street Apartments Phase 2,605,WEST 42 STREET,1,New Construction,HPD,2,2520,5,2,88389,91680,3,88389,103080,4,88389,114480,,,,,,,,,,90484,9/29/17,2017,STILL IN PROGRESS,
402,42 West 33rd Street,42,WEST 33 STREET,1,New Construction,HPD,0,867,14,1,31612,40080,,,,,,,,,,,,,,,,87935,9/27/17,2017,11/14/18,
402,42 West 33rd Street,42,WEST 33 STREET,1,New Construction,HPD,1,931,26,1,33875,40080,2,33875,45840,,,,,,,,,,,,,87935,9/27/17,2017,11/14/18,
402,42 West 33rd Street,42,WEST 33 STREET,1,New Construction,HPD,2,1123,5,2,40492,45840,3,40492,51540,4,40492,57240,,,,,,,,,,87935,9/27/17,2017,11/14/18,
403,10 Lex,10,LEXINGTON AVENUE,3,New Construction,HPD,1,1015,17,1,34800,40080,2,34800,45840,,,,,,,,,,,,,32088,10/6/17,2017,STILL IN PROGRESS,
406,West 29th Street Apartments Phase 2,221,WEST 29 STREET,1,New Construction,HPD,0,621,5,1,23178,26720,,,,,,,,,,,,,,,,40587,10/25/17,2017,STILL IN PROGRESS,
406,West 29th Street Apartments Phase 2,221,WEST 29 STREET,1,New Construction,HPD,0,2123,1,1,74675,86840,,,,,,,,,,,,,,,,40587,10/25/17,2017,STILL IN PROGRESS,
406,West 29th Street Apartments Phase 2,221,WEST 29 STREET,1,New Construction,HPD,1,715,5,1,26469,26720,2,26469,30560,,,,,,,,,,,,,40587,10/25/17,2017,STILL IN PROGRESS,
406,West 29th Street Apartments Phase 2,221,WEST 29 STREET,1,New Construction,HPD,1,2432,3,1,85338,86840,2,85338,99320,,,,,,,,,,,,,40587,10/25/17,2017,STILL IN PROGRESS,
406,West 29th Street Apartments Phase 2,221,WEST 29 STREET,1,New Construction,HPD,2,2743,1,2,96035,99320,3,96035,111670,4,96035,124020,,,,,,,,,,40587,10/25/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,0,519,1,1,19680,26720,,,,,,,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,0,670,1,1,24858,33400,,,,,,,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,0,822,3,1,30069,40080,,,,,,,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,0,996,2,1,36035,66800,,,,,,,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,1,396,7,1,15532,20040,2,15532,22920,,,,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,1,558,9,1,21086,26720,2,21086,30560,,,,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,1,720,9,1,26640,33400,2,26640,38200,,,,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,1,882,36,1,32195,40080,2,32195,45840,,,,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,1,1254,18,1,44949,66800,2,44949,76400,,,,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,2,482,7,2,18515,22920,3,18515,25770,4,18515,28620,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,2,676,11,2,25166,30560,3,25166,34360,4,25166,38160,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,2,870,11,2,31818,38200,3,31818,42950,4,31818,47700,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,2,1065,43,2,38503,45840,3,38503,51540,4,38503,57240,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,2,1511,23,2,53795,76400,3,53795,85900,4,53795,95400,,,,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,3,551,1,3,21463,25770,4,21643,28620,5,21643,30930,6,21643,33210,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,3,775,2,3,29143,34360,4,29143,38160,5,29143,41240,6,29143,44280,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,3,1000,2,3,36858,42950,4,36858,47700,5,36858,51550,6,36858,55350,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,3,1224,8,3,44538,51540,4,44538,57240,5,44538,61860,6,44538,66420,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,3,1740,4,3,62229,85900,4,62229,95400,5,62229,103100,6,62229,110700,,,,,,,70425,10/26/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,0,670,2,1,24858,33400,,,,,,,,,,,,,,,,89260,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,0,820,2,1,30000,40080,,,,,,,,,,,,,,,,89260,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,0,1254,3,1,44880,86840,,,,,,,,,,,,,,,,89260,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,1,721,4,1,26675,33400,2,26675,38200,,,,,,,,,,,,,89260,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,1,881,4,1,32160,40080,2,32160,45840,,,,,,,,,,,,,89260,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,1,1577,3,1,56023,86840,2,56023,99320,,,,,,,,,,,,,89260,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,2,871,5,2,31852,38200,3,31852,42950,4,31852,47700,,,,,,,,,,89260,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,2,1064,4,2,38468,45840,3,38468,51540,4,38468,57240,,,,,,,,,,89260,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,2,1597,2,2,0,22820,3,0,25770,4,0,28620,,,,,,,,,,89260,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,2,1899,3,2,67098,99320,3,67098,111670,4,67098,124020,,,,,,,,,,89260,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,3,1001,2,3,36892,42950,4,36892,47700,5,36892,51550,6,36892,55350,,,,,,,89260,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,3,1223,2,4,44503,57240,5,44503,61860,6,44503,66420,,,,,,,,,,89260,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,3,2056,2,4,0,28620,5,0,30930,6,0,33210,,,,,,,,,,89260,10/27/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,0,707,5,1,26572,33400,2,26572,38200,,,,,,,,,,,,,63353,11/1/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,0,865,23,1,31989,40080,2,31989,45840,,,,,,,,,,,,,63353,11/1/17,2017,STILL IN PROGRESS,
